season,phase,round_name,game_code,date,round_code,game_url,date_time,d,m,y,game_date,home_adv,prob_pred,winner,winner_pred,correct_pred,where,team,points,team_code,win_points,expected_prob,mov,elo_prev,elo_new,pt_diff,elo_diff
2005,RS,Round 11,125,2005 January 19 20:45 CET,11,https://www.euroleague.net/main/results/showgame?gamecode=125&seasoncode=E2005,2005-01-19T19:45:00Z,19,1,2006,2006-01-19,-100,TEL,TEL,TEL,TRUE,away,Efes Pilsen,81,IST,0,0.2299597893551295,1.0110957309925153,1526.930292709495,1521.1175086765722,-7,-209.94460079325563
2005,RS,Round 11,129,2005 January 19 20:45 CET,11,https://www.euroleague.net/main/results/showgame?gamecode=129&seasoncode=E2005,2005-01-19T19:45:00Z,19,1,2006,2006-01-19,100,PAN,PAN,PAN,TRUE,home,Partizan,93,PAR,0,0.20702495258150602,0.4969373828914922,1247.11225207512,1244.5402911218928,-1,-233.29473109132846
2005,RS,Round 11,129,2005 January 19 20:45 CET,11,https://www.euroleague.net/main/results/showgame?gamecode=129&seasoncode=E2005,2005-01-19T19:45:00Z,19,1,2006,2006-01-19,-100,PAN,PAN,PAN,TRUE,away,Panathinaikos,94,PAN,1,0.792975047418494,0.340619328656105,1580.4069831664485,1582.169900675533,1,233.29473109132846
2005,RS,Round 11,130,2005 January 19 20:45 CET,11,https://www.euroleague.net/main/results/showgame?gamecode=130&seasoncode=E2005,2005-01-19T19:45:00Z,19,1,2006,2006-01-19,100,MAL,MAL,SIE,FALSE,home,Montepaschi Siena,70,SIE,0,0.5497751121695075,1.132189905865567,1408.0729787839146,1392.511732971554,-12,34.70223091215826
2005,RS,Round 11,130,2005 January 19 20:45 CET,11,https://www.euroleague.net/main/results/showgame?gamecode=130&seasoncode=E2005,2005-01-19T19:45:00Z,19,1,2006,2006-01-19,-100,MAL,MAL,SIE,FALSE,away,Unicaja,82,MAL,1,0.4502248878304925,1.1968481592568339,1473.3707478717563,1489.8206811468885,12,-34.70223091215826
2005,RS,Round 12,134,2005 January 25 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=134&seasoncode=E2005,2005-01-25T19:45:00Z,25,1,2006,2006-01-25,100,TRE,BAS,BAS,TRUE,home,Tau Ceramica,91,BAS,1,0.7278022824144429,1.3399095201153508,1559.1207184058555,1568.2387262345194,18,170.85157358026572
2005,RS,Round 12,134,2005 January 25 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=134&seasoncode=E2005,2005-01-25T19:45:00Z,25,1,2006,2006-01-25,-100,TRE,BAS,BAS,TRUE,away,Benetton Basket,73,TRE,0,0.2721977175855571,1.764180444044486,1488.2691448255898,1476.2639975686402,-18,-170.85157358026572
2005,RS,Round 12,140,2005 January 25 18:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=140&seasoncode=E2005,2005-01-25T17:45:00Z,25,1,2006,2006-01-25,100,LIE,IST,IST,TRUE,home,Lietuvos Rytas,65,LIE,0,0.47193071284990723,0.988828501250736,1401.5924416375583,1389.925978150519,-9,-19.525067039013948
2005,RS,Round 12,140,2005 January 25 18:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=140&seasoncode=E2005,2005-01-25T17:45:00Z,25,1,2006,2006-01-25,-100,LIE,IST,IST,TRUE,away,Efes Pilsen,74,IST,1,0.5280692871500927,0.9584124924955264,1521.1175086765722,1532.425115946264,9,19.525067039013948
2005,RS,Round 12,139,2005 January 25 19:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=139&seasoncode=E2005,2005-01-25T18:45:00Z,25,1,2006,2006-01-25,100,SOP,SOP,SOP,TRUE,home,Prokom Trefl Sopot,79,SOP,1,0.5344386601523634,0.474095794832374,1281.5284508515333,1287.0464676879906,2,23.968382862996123
2005,RS,Round 12,139,2005 January 25 19:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=139&seasoncode=E2005,2005-01-25T18:45:00Z,25,1,2006,2006-01-25,-100,SOP,SOP,SOP,TRUE,away,Olympiacos,77,OLY,0,0.4655613398476366,0.4926325264556809,1357.5600679885372,1351.8263015118064,-2,-23.968382862996123
2005,RS,Round 12,144,2005 January 25 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=144&seasoncode=E2005,2005-01-25T19:45:00Z,25,1,2006,2006-01-25,100,PAN,MAL,PAN,FALSE,home,Panathinaikos,93,PAN,0,0.7516162789799014,0.4187495267353673,1582.169900675533,1574.3014266477971,-2,192.34921952864443
2005,RS,Round 12,144,2005 January 25 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=144&seasoncode=E2005,2005-01-25T19:45:00Z,25,1,2006,2006-01-25,-100,PAN,MAL,PAN,FALSE,away,Unicaja,95,MAL,1,0.24838372102009865,0.5710609439493568,1489.8206811468885,1500.5511486909377,2,-192.34921952864443
2005,RS,Round 12,143,2005 January 25 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=143&seasoncode=E2005,2005-01-25T19:45:00Z,25,1,2006,2006-01-25,100,SIE,PAU,SIE,FALSE,home,Pau-Orthez,83,PAU,1,0.4887320639026247,0.6364239671196209,1284.680643127172,1292.815222330976,4,-7.83108984438195
2005,RS,Round 12,143,2005 January 25 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=143&seasoncode=E2005,2005-01-25T19:45:00Z,25,1,2006,2006-01-25,-100,SIE,PAU,SIE,FALSE,away,Montepaschi Siena,79,SIE,0,0.5112679360973753,0.6284993843900776,1392.511732971554,1384.4784433941643,-4,7.83108984438195
2005,RS,Round 12,133,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=133&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,100,LJU,LJU,AEK,FALSE,home,AEK Athens,68,AEK,0,0.5998022870586852,0.9215593126904539,1323.578745118225,1309.759910532926,-9,70.29340600359524
2005,RS,Round 12,133,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=133&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,-100,LJU,LJU,AEK,FALSE,away,Union Olimpija,77,LJU,1,0.4001977129413148,1.0313824555854942,1353.2853391146298,1368.7509780069392,9,-70.29340600359524
2005,RS,Round 12,136,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=136&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,100,FOR,FOR,FOR,TRUE,home,Climamio Bologna,71,FOR,1,0.8800367368027469,1.4583360800948637,1529.215796688503,1533.5894655636646,24,346.18101248761536
2005,RS,Round 12,136,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=136&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,-100,FOR,FOR,FOR,TRUE,away,Strasbourg,47,STR,0,0.11996326319725314,2.5754807024798683,1283.0347842008875,1275.3107074666116,-24,-346.18101248761536
2005,RS,Round 12,135,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=135&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,100,ZAL,ZAL,ZAL,TRUE,home,Zalgiris,86,ZAL,1,0.7509177621953728,1.4694096597040882,1410.765450267243,1419.9155464245139,21,191.69984735518938
2005,RS,Round 12,135,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=135&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,-100,ZAL,ZAL,ZAL,TRUE,away,GHP Bamberg,65,BAM,0,0.24908223780462724,2.0017456076174485,1319.0656029120537,1306.6006210255302,-21,-191.69984735518938
2005,RS,Round 12,138,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=138&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,100,BAR,BAR,BAR,TRUE,home,Cibona VIP,57,CIB,0,0.4258321720240101,1.709012565208029,1336.2331881392372,1318.0393748227657,-20,-51.92015382465161
2005,RS,Round 12,138,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=138&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,-100,BAR,BAR,BAR,TRUE,away,Winterthur FC Barcelona,77,BAR,1,0.5741678279759899,1.572702830677544,1488.1533419638888,1504.896028522282,20,51.92015382465161
2005,RS,Round 12,137,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=137&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,100,TEL,MIL,TEL,FALSE,home,AJ Milano,94,MIL,1,0.17632691119135419,2.29940900551524,1273.2413736592694,1320.590406609448,23,-267.7745108198369
2005,RS,Round 12,137,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=137&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,-100,TEL,MIL,TEL,FALSE,away,Maccabi Elite,71,TEL,0,0.8236730888086459,1.488059075420573,1641.0158844791063,1610.3740291045713,-23,267.7745108198369
2005,RS,Round 12,142,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=142&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,100,CSK,CSK,CSK,TRUE,home,Real Madrid,71,MAD,0,0.3830622354889659,1.042423762492642,1437.6816886473111,1427.6988592276298,-9,-82.78880665865495
2005,RS,Round 12,142,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=142&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,-100,CSK,CSK,CSK,TRUE,away,CSKA Moscow,80,CSK,1,0.6169377645110341,0.912919344541008,1620.470495305966,1629.213118429491,9,82.78880665865495
2005,RS,Round 12,141,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=141&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,100,ULK,ULK,ULK,TRUE,home,Ulker,100,ULK,1,0.7775464542382313,2.128891156982107,1361.9350962177234,1373.774580878012,36,217.39480509583063
2005,RS,Round 12,141,2005 January 26 20:45 CET,12,https://www.euroleague.net/main/results/showgame?gamecode=141&seasoncode=E2005,2005-01-26T19:45:00Z,26,1,2006,2006-01-26,-100,ULK,ULK,ULK,TRUE,away,Partizan,64,PAR,0,0.22245354576176868,3.0252838546487375,1244.5402911218928,1227.7156631118316,-36,-217.39480509583063
2005,RS,Round 13,147,2005 January 31 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=147&seasoncode=E2005,2005-01-31T19:45:00Z,31,1,2006,2006-01-31,100,BAS,BAS,BAS,TRUE,home,GHP Bamberg,68,BAM,0,0.2828306434612406,0.8082531598408993,1306.6006210255302,1300.8856519935957,-5,-161.63810520898915
2005,RS,Round 13,147,2005 January 31 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=147&seasoncode=E2005,2005-01-31T19:45:00Z,31,1,2006,2006-01-31,-100,BAS,BAS,BAS,TRUE,away,Tau Ceramica,73,BAS,1,0.7171693565387594,0.6231568397518074,1568.2387262345194,1572.6449224836263,5,161.63810520898915
2005,RS,Round 13,145,2005 February 1 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=145&seasoncode=E2005,2005-02-01T19:45:00Z,1,2,2006,2006-02-01,100,LJU,FOR,FOR,TRUE,home,Climamio Bologna,68,FOR,1,0.8212050011912992,0.4613212065259272,1533.5894655636646,1535.6515136779453,3,264.83848755672534
2005,RS,Round 13,145,2005 February 1 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=145&seasoncode=E2005,2005-02-01T19:45:00Z,1,2,2006,2006-02-01,-100,LJU,FOR,FOR,TRUE,away,Union Olimpija,65,LJU,0,0.17879499880870076,0.7093528420922935,1368.7509780069392,1365.5802594930183,-3,-264.83848755672534
2005,RS,Round 13,151,2005 February 1 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=151&seasoncode=E2005,2005-02-01T19:45:00Z,1,2,2006,2006-02-01,100,OLY,OLY,OLY,TRUE,home,Olympiacos,99,OLY,1,0.6835510604391017,1.9270789564742796,1351.8263015118064,1367.0718538174665,29,133.78692668904068
2005,RS,Round 13,151,2005 February 1 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=151&seasoncode=E2005,2005-02-01T19:45:00Z,1,2,2006,2006-02-01,-100,OLY,OLY,OLY,TRUE,away,Cibona VIP,70,CIB,0,0.31644893956089826,2.389030132711746,1318.0393748227657,1299.139223520874,-29,-133.78692668904068
2005,RS,Round 13,156,2005 February 1 20:15 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=156&seasoncode=E2005,2005-02-01T19:15:00Z,1,2,2006,2006-02-01,100,CSK,CSK,CSK,TRUE,home,CSKA Moscow,74,CSK,1,0.885549779115018,1.4068044851546104,1629.213118429491,1633.2383455311892,23,355.43853755147893
2005,RS,Round 13,156,2005 February 1 20:15 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=156&seasoncode=E2005,2005-02-01T19:15:00Z,1,2,2006,2006-02-01,-100,CSK,CSK,CSK,TRUE,away,Ulker,51,ULK,0,0.11445022088498202,2.5247433855305945,1373.774580878012,1366.5506449242152,-23,-355.43853755147893
2005,RS,Round 13,153,2005 February 1 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=153&seasoncode=E2005,2005-02-01T19:45:00Z,1,2,2006,2006-02-01,100,MAL,MAL,MAL,TRUE,home,Unicaja,83,MAL,1,0.8953144196057234,0.48713875969491105,1500.5511486909377,1501.826058785718,4,372.83548557910603
2005,RS,Round 13,153,2005 February 1 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=153&seasoncode=E2005,2005-02-01T19:45:00Z,1,2,2006,2006-02-01,-100,MAL,MAL,MAL,TRUE,away,Partizan,79,PAR,0,0.10468558039427656,0.9012517636509895,1227.7156631118316,1225.3569615128524,-4,-372.83548557910603
2005,RS,Round 13,154,2005 February 1 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=154&seasoncode=E2005,2005-02-01T19:45:00Z,1,2,2006,2006-02-01,100,PAN,PAN,PAN,TRUE,home,Panathinaikos,94,PAN,1,0.8998907356476415,1.7559808659607676,1574.3014266477971,1578.6961754655008,32,381.48620431682116
2005,RS,Round 13,154,2005 February 1 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=154&seasoncode=E2005,2005-02-01T19:45:00Z,1,2,2006,2006-02-01,-100,PAN,PAN,PAN,TRUE,away,Pau-Orthez,62,PAU,0,0.10010926435235845,3.2985757648279845,1292.815222330976,1284.5597725002897,-32,-381.48620431682116
2005,RS,Round 13,155,2005 February 1 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=155&seasoncode=E2005,2005-02-01T19:45:00Z,1,2,2006,2006-02-01,100,SIE,SIE,SIE,TRUE,home,Montepaschi Siena,77,SIE,1,0.5809926294501345,0.5347704595624609,1384.4784433941643,1390.0802624968896,3,56.779584166534505
2005,RS,Round 13,155,2005 February 1 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=155&seasoncode=E2005,2005-02-01T19:45:00Z,1,2,2006,2006-02-01,-100,SIE,SIE,SIE,TRUE,away,Real Madrid,74,MAD,0,0.4190073705498655,0.5856647351138792,1427.6988592276298,1421.5639132105334,-3,-56.779584166534505
2005,RS,Round 13,146,2005 February 2 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=146&seasoncode=E2005,2005-02-02T19:45:00Z,2,2,2006,2006-02-02,100,STR,ZAL,ZAL,TRUE,home,Strasbourg,68,STR,0,0.43615883964268226,0.7297788882400706,1275.3107074666116,1267.3532196393487,-5,-44.6048389579023
2005,RS,Round 13,146,2005 February 2 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=146&seasoncode=E2005,2005-02-02T19:45:00Z,2,2,2006,2006-02-02,-100,STR,ZAL,ZAL,TRUE,away,Zalgiris,73,ZAL,1,0.5638411603573177,0.6794906940278075,1419.9155464245139,1427.324693240893,5,44.6048389579023
2005,RS,Round 13,148,2005 February 2 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=148&seasoncode=E2005,2005-02-02T19:45:00Z,2,2,2006,2006-02-02,100,TRE,TRE,TRE,TRUE,home,Benetton Basket,103,TRE,1,0.8226084431849499,1.350166826941069,1476.2639975686402,1482.251702453418,20,266.5040870357143
2005,RS,Round 13,148,2005 February 2 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=148&seasoncode=E2005,2005-02-02T19:45:00Z,2,2,2006,2006-02-02,-100,TRE,TRE,TRE,TRUE,away,AEK Athens,83,AEK,0,0.17739155681505014,2.081893258778114,1309.759910532926,1300.5271533754908,-20,-266.5040870357143
2005,RS,Round 13,149,2005 February 2 18:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=149&seasoncode=E2005,2005-02-02T17:45:00Z,2,2,2006,2006-02-02,100,TEL,LIE,TEL,FALSE,home,Lietuvos Rytas,88,LIE,1,0.3332872158270003,0.7787795340074968,1389.925978150519,1402.9065349348964,5,-120.44805095405218
2005,RS,Round 13,149,2005 February 2 18:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=149&seasoncode=E2005,2005-02-02T17:45:00Z,2,2,2006,2006-02-02,-100,TEL,LIE,TEL,FALSE,away,Maccabi Elite,83,TEL,0,0.6667127841729996,0.6418863815398693,1610.3740291045713,1599.6751826905918,-5,120.44805095405218
2005,RS,Round 13,152,2005 February 2 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=152&seasoncode=E2005,2005-02-02T19:45:00Z,2,2,2006,2006-02-02,100,BAR,MIL,BAR,FALSE,home,Winterthur FC Barcelona,75,BAR,0,0.8370710472723031,0.39365237566669065,1504.896028522282,1496.6581533632684,-2,284.3056219128339
2005,RS,Round 13,152,2005 February 2 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=152&seasoncode=E2005,2005-02-02T19:45:00Z,2,2,2006,2006-02-02,-100,BAR,MIL,BAR,FALSE,away,AJ Milano,77,MIL,1,0.16292895272769692,0.6254391314373264,1320.590406609448,1333.6788313283812,2,-284.3056219128339
2005,RS,Round 13,150,2005 February 2 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=150&seasoncode=E2005,2005-02-02T19:45:00Z,2,2,2006,2006-02-02,100,IST,IST,IST,TRUE,home,Efes Pilsen,76,IST,1,0.8795482660727562,1.0548798054973418,1532.425115946264,1535.6016684876888,15,345.3786482582734
2005,RS,Round 13,150,2005 February 2 20:45 CET,13,https://www.euroleague.net/main/results/showgame?gamecode=150&seasoncode=E2005,2005-02-02T19:45:00Z,2,2,2006,2006-02-02,-100,IST,IST,IST,TRUE,away,Prokom Trefl Sopot,61,SOP,0,0.12045173392724384,1.8603725359002847,1287.0464676879906,1281.4443402454951,-15,-345.3786482582734
2005,RS,Round 14,167,2005 February 8 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=167&seasoncode=E2005,2005-02-08T19:45:00Z,8,2,2006,2006-02-08,100,PAN,PAN,PAN,TRUE,home,Real Madrid,73,MAD,0,0.4185132249791947,1.5349012978628145,1421.5639132105334,1405.5045009057005,-17,-57.13226225496737
2005,RS,Round 14,167,2005 February 8 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=167&seasoncode=E2005,2005-02-08T19:45:00Z,8,2,2006,2006-02-08,-100,PAN,PAN,PAN,TRUE,away,Panathinaikos,90,PAN,1,0.5814867750208053,1.4007260716562364,1578.6961754655008,1593.351735104533,17,57.13226225496737
2005,RS,Round 14,165,2005 February 8 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=165&seasoncode=E2005,2005-02-08T19:45:00Z,8,2,2006,2006-02-08,100,CSK,CSK,CSK,TRUE,home,Partizan,79,PAR,0,0.14525557697413732,1.6256953006568373,1225.3569615128524,1219.4534287908261,-13,-307.8813840183368
2005,RS,Round 14,165,2005 February 8 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=165&seasoncode=E2005,2005-02-08T19:45:00Z,8,2,2006,2006-02-08,-100,CSK,CSK,CSK,TRUE,away,CSKA Moscow,92,CSK,1,0.8547444230258627,0.9831286401999177,1633.2383455311892,1636.8084684779901,13,307.8813840183368
2005,RS,Round 14,168,2005 February 8 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=168&seasoncode=E2005,2005-02-08T19:45:00Z,8,2,2006,2006-02-08,100,MAL,MAL,MAL,TRUE,home,Pau-Orthez,53,PAU,0,0.337369442758375,1.4857266962157076,1284.5597725002897,1272.0288028104512,-15,-117.26628628542835
2005,RS,Round 14,168,2005 February 8 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=168&seasoncode=E2005,2005-02-08T19:45:00Z,8,2,2006,2006-02-08,-100,MAL,MAL,MAL,TRUE,away,Unicaja,68,MAL,1,0.662630557241625,1.2308741428427008,1501.826058785718,1512.2075418776315,15,117.26628628542835
2005,RS,Round 14,166,2005 February 8 21:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=166&seasoncode=E2005,2005-02-08T20:45:00Z,8,2,2006,2006-02-08,100,ULK,ULK,ULK,TRUE,home,Ulker,74,ULK,1,0.6083064251825726,0.5268320559806141,1366.5506449242152,1371.7095632076018,3,76.4703824273256
2005,RS,Round 14,166,2005 February 8 21:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=166&seasoncode=E2005,2005-02-08T20:45:00Z,8,2,2006,2006-02-08,-100,ULK,ULK,ULK,TRUE,away,Montepaschi Siena,71,SIE,0,0.3916935748174274,0.5954916759723811,1390.0802624968896,1384.2490059134986,-3,-76.4703824273256
2005,RS,Round 14,159,2005 February 9 19:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=159&seasoncode=E2005,2005-02-09T18:45:00Z,9,2,2006,2006-02-09,100,BAS,BAS,BAS,TRUE,home,Tau Ceramica,80,BAS,1,0.9115772122566632,1.4889928413018323,1572.6449224836263,1575.9364449325708,26,405.29170284427755
2005,RS,Round 14,159,2005 February 9 19:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=159&seasoncode=E2005,2005-02-09T18:45:00Z,9,2,2006,2006-02-09,-100,BAS,BAS,BAS,TRUE,away,Strasbourg,54,STR,0,0.08842278774333678,2.917832705207911,1267.3532196393487,1260.9031470902696,-26,-405.29170284427755
2005,RS,Round 14,157,2005 February 9 19:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=157&seasoncode=E2005,2005-02-09T18:45:00Z,9,2,2006,2006-02-09,100,TRE,LJU,TRE,FALSE,home,Union Olimpija,95,LJU,1,0.4760262619171361,1.5436377753879789,1365.5802594930183,1385.8009008784172,18,-16.671442960399645
2005,RS,Round 14,157,2005 February 9 19:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=157&seasoncode=E2005,2005-02-09T18:45:00Z,9,2,2006,2006-02-09,-100,TRE,LJU,TRE,FALSE,away,Benetton Basket,77,TRE,0,0.523973738082864,1.5030042405168478,1482.251702453418,1462.5633336969677,-18,16.671442960399645
2005,RS,Round 14,158,2005 February 9 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=158&seasoncode=E2005,2005-02-09T19:45:00Z,9,2,2006,2006-02-09,100,AEK,BAM,AEK,FALSE,home,AEK Athens,51,AEK,0,0.6395894272965669,1.1912131044355203,1300.5271533754908,1281.4799706941387,-14,99.64150138189507
2005,RS,Round 14,158,2005 February 9 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=158&seasoncode=E2005,2005-02-09T19:45:00Z,9,2,2006,2006-02-09,-100,AEK,BAM,AEK,FALSE,away,GHP Bamberg,65,BAM,1,0.36041057270343313,1.397573577860679,1300.8856519935957,1323.232484100314,14,-99.64150138189507
2005,RS,Round 14,160,2005 February 9 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=160&seasoncode=E2005,2005-02-09T19:45:00Z,9,2,2006,2006-02-09,100,FOR,FOR,FOR,TRUE,home,Zalgiris,81,ZAL,0,0.48801903596146484,0.7084569071749586,1427.324693240893,1418.681181819399,-5,-8.32682043705222
2005,RS,Round 14,160,2005 February 9 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=160&seasoncode=E2005,2005-02-09T19:45:00Z,9,2,2006,2006-02-09,-100,FOR,FOR,FOR,TRUE,away,Climamio Bologna,86,FOR,1,0.5119809640385351,0.6990806571298609,1535.6515136779453,1544.1806303867409,5,8.32682043705222
2005,RS,Round 14,163,2005 February 9 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=163&seasoncode=E2005,2005-02-09T19:45:00Z,9,2,2006,2006-02-09,100,CIB,CIB,IST,FALSE,home,Cibona VIP,60,CIB,1,0.3131269087069675,1.2360792317033469,1299.139223520874,1320.364962594954,11,-136.4624449668147
2005,RS,Round 14,163,2005 February 9 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=163&seasoncode=E2005,2005-02-09T19:45:00Z,9,2,2006,2006-02-09,-100,CIB,CIB,IST,FALSE,away,Efes Pilsen,49,IST,0,0.6868730912930325,0.9927572510131626,1535.6016684876888,1518.5542124400142,-11,136.4624449668147
2005,RS,Round 14,162,2005 February 9 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=162&seasoncode=E2005,2005-02-09T19:45:00Z,9,2,2006,2006-02-09,100,MIL,OLY,MIL,FALSE,home,AJ Milano,75,MIL,0,0.5946978405177876,0.9241396290384803,1333.6788313283812,1319.939235285229,-9,66.6069775109147
2005,RS,Round 14,162,2005 February 9 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=162&seasoncode=E2005,2005-02-09T19:45:00Z,9,2,2006,2006-02-09,-100,MIL,OLY,MIL,FALSE,away,Olympiacos,84,OLY,1,0.4053021594822124,1.0281695604620094,1367.0718538174665,1382.3581092497884,9,-66.6069775109147
2005,RS,Round 14,164,2005 February 9 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=164&seasoncode=E2005,2005-02-09T19:45:00Z,9,2,2006,2006-02-09,100,SOP,SOP,LIE,FALSE,home,Prokom Trefl Sopot,75,SOP,1,0.46915264609813245,0.49162756771009375,1281.4443402454951,1287.968820081098,2,-21.462194689401258
2005,RS,Round 14,164,2005 February 9 20:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=164&seasoncode=E2005,2005-02-09T19:45:00Z,9,2,2006,2006-02-09,-100,SOP,SOP,LIE,FALSE,away,Lietuvos Rytas,73,LIE,0,0.5308473539018675,0.4750302884249658,1402.9065349348964,1396.6023206440555,-2,21.462194689401258
2005,RS,Round 14,161,2005 February 9 21:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=161&seasoncode=E2005,2005-02-09T20:45:00Z,9,2,2006,2006-02-09,100,TEL,TEL,TEL,TRUE,home,Maccabi Elite,88,TEL,1,0.7629027124034502,1.2094305263832164,1599.6751826905918,1606.84400012414,16,203.01702932732337
2005,RS,Round 14,161,2005 February 9 21:45 CET,14,https://www.euroleague.net/main/results/showgame?gamecode=161&seasoncode=E2005,2005-02-09T20:45:00Z,9,2,2006,2006-02-09,-100,TEL,TEL,TEL,TRUE,away,Winterthur FC Barcelona,72,BAR,0,0.2370972875965498,1.6784639290685488,1496.6581533632684,1486.7091722404984,-16,-203.01702932732337
2005,TS,Round 1,169,2005 February 22 20:45 CET,15,https://www.euroleague.net/main/results/showgame?gamecode=169&seasoncode=E2005,2005-02-22T19:45:00Z,22,2,2006,2006-02-22,100,MAL,OLY,MAL,FALSE,home,Olympiacos,87,OLY,1,0.45714859230549343,0.572738428730682,1382.3581092497884,1390.1309058067181,3,-29.849432627843044
